uniprot_ids,endothelial,astrocyte,microglia,neuron,oligodendrocyte
Q8N2K0,-1.5254387608587077,-0.6950070701847189,1.222083349441032,0.8139432333816614,0.1844192482207295
Q7Z5M8,-0.6264230031146767,-0.4958774120739629,-0.23023714058321057,-0.6264230031146767,1.978960558886527
Q7L211,-0.9967742491162458,-0.8587623328934558,0.9064651896726831,1.4737656391589948,-0.5246942468219761
Q9BUJ0,0.10978163627191359,1.9039448636743546,-0.6655255980992926,-0.5992847078289153,-0.7489161940180593
Q96IU4,1.6437313739814152,-0.2605211838114639,0.5102776830834098,-1.2444387518678102,-0.6490491213855514
Q6UXT9,-1.769842393597054,1.0911388699445745,0.7279419994615862,0.24553081298623508,-0.2947692887953422
O95870,-1.7794353938532181,1.1841310752647167,0.5459735721703576,0.2817056160848933,-0.23237486966674947
Q9H3Z7,-0.3043665897443182,-0.181607755015817,1.8900653105499508,-0.3043665897443182,-1.0997243760454982
P08910,-0.9451300599072627,1.2600888821700271,-1.111437786833212,-0.29689426541692565,1.093373229987373
Q8WU67,-1.151196196891684,1.3301100955312735,1.0498729734638408,-0.45889005812821604,-0.7698968139752143
Q8TB40,-0.3031522203683254,1.9306308382313846,-0.7742574209296036,-0.756228209072483,-0.09699298786097277
Q8WTS1,-1.564840759110962,1.5545997071089976,0.1695724738184211,0.13602512618936466,-0.2953565480058221
Q9BV23,-0.9313518844598376,0.13889333783058722,-1.130222103525704,0.2586526763027231,1.6640279738522308
Q96I13,0.3198002284751674,0.975112120116086,0.31980022847516965,0.3198002284751674,-1.9345128055415926
Q8IZP0,-1.2492059799265978,1.094972090284735,0.7812204686657562,0.5331645621060256,-1.1601511411299195
Q9NYB9,-0.9455700454405266,1.451406154353015,-1.0524388955699369,0.8825232462577206,-0.335920459600273
Q9P2A4,-0.36235655422439644,-0.6139404649622129,1.9887727858198458,-0.6157916383074742,-0.3966841283257624
Q7Z7G0,-0.10756798424544405,-0.4545887638966074,-0.6400105882915863,1.9519281224351812,-0.7497607860015437
P00519,0.047223506636409535,1.6396333064242825,-0.4073952408571584,-1.4536382505101313,0.17417667830659803
P42684,-0.6099319784210688,-0.5380775885236359,1.9943080168665848,-0.3839032626238422,-0.4623951872980378
O14639,0.5257067190796475,1.5324308502520507,-1.1379273575793813,0.11305108866250055,-1.033261300414818
Q6H8Q1,-0.1602157576726248,-0.5161201478875297,-0.8018104160799903,1.958210701566487,-0.4800643799263418
O94929,1.6620240396801857,-0.08717707798589866,-1.2356624300841725,0.39860291819234756,-0.7377874498024615
P16442,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
P19801,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q12979,-0.5603632085264558,1.6533372218587057,0.5178101140719464,-0.36548921160710196,-1.2452949157970934
Q8N0Z2,-0.7989010494663741,-0.7989010494663742,1.3948792828125318,1.0388079763187132,-0.8358851601984976
Q9ULW3,-1.391579930865321,-0.6820983843696523,1.5696266981946714,0.19084941582164644,0.31320220121865383
Q969K4,1.755523325899336,-0.3062831027954177,0.3544101703543603,-1.0917522529950072,-0.7118981404632716
Q8N961,-0.7543663223592435,1.4254863655967274,-0.9921354423932847,-0.6650411765910171,0.986056575746818
P09110,-1.4646577618173606,1.6279894507539487,-0.38632512448741035,0.23461830609854803,-0.011624870547727236
P42765,-0.6425349689565508,1.9811087356851351,-0.31444388288860087,-0.6518165538730242,-0.3723133299669588
Q13085,-1.1159466145156527,0.9603792456196522,-1.100760416792954,1.2729435491646914,-0.01661576347573815
O00763,-0.13517945795195857,1.9623364381539383,-0.6442580853757847,-0.6816404651990753,-0.5012584296271199
Q6JQN1,-1.0885440150225183,1.7530823020751005,-0.5001522729574374,0.4067398577458401,-0.5711258718409845
Q709F0,-1.6270369352771115,1.2164456470048897,-0.39006611592080803,-0.04707105477244839,0.847728458965478
Q9UKU7,-1.2001104795954716,0.8354967628664274,-0.8720363665511458,1.435815364879053,-0.199165281598863
Q9H845,-1.234048646385377,0.5203635031388814,-0.43969402451529993,1.6601731267756537,-0.5067939590138562
P28330,-0.7574434796599864,0.36523202424640233,-0.8306086704112484,1.8062593526058857,-0.5834392267810532
P11310,-1.332224985244309,1.4836173887092614,-0.628712946592527,0.7460351886376676,-0.2687146455100933
P16219,-0.5666082713818094,1.3238591771268498,-0.5666082713818087,1.0420297072875193,-1.2326723416507497
P45954,-1.1201168525473906,0.9687636795320117,-0.8495089118169319,1.3904611885839961,-0.38959910375168555
P49748,0.030350411834594526,1.9275298039986337,-0.5967861907172595,-0.6553927170555546,-0.7057013080604142
P16112,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q15027,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q15057,-1.054116726775999,1.4106292322627743,0.964689975917249,-0.8791742803792466,-0.44202820102477686
Q96P50,0.4734887842520982,0.5778977921002068,0.47348878425210067,0.4734887842520982,-1.998364144856516
P24752,-1.0431120467556552,0.7827176602854397,-0.8864487776711636,1.5367113269519768,-0.3898681628105961
Q9BWD1,-1.3568574288824111,0.478876057302023,-0.8816142968657936,1.4294720162546066,0.3301236521915744
Q9H3P7,-1.5823418662921718,-0.12272562466648643,0.8393587789669408,1.2700770540849555,-0.40436834209323896
Q8NC06,-0.380834457847553,1.9820902425312747,-0.42450448469012725,-0.4245044846901276,-0.7522468153034683
Q5T8D3,-1.2121325909771585,1.4590633587991706,-0.93205981849454,-0.04372052719029268,0.72884957786282
Q9BR61,-0.07921445429197353,-0.11957760581741676,-1.1646509596793866,1.842222689219665,-0.4787796694308866
Q8N6N7,-0.5134224663155402,1.9964081908348388,-0.5734095145616774,-0.3904111121951364,-0.5191650977624851
Q16515,-0.5023335697717258,-0.5248064139019386,-0.5454519686596386,1.9983600500136927,-0.4257680976803901
P78348,-1.179403766036419,0.7965767904514192,-1.268036943778549,0.8694696858821371,0.781394233481411
Q9UHC3,0.11584054935186244,-0.5730265943296246,-0.6044320408006529,1.896343172331693,-0.8347250865532797
Q96FT7,0.5000000000000008,0.4999999999999969,0.5000000000000047,0.5000000000000008,-1.9999999999999993
Q9NY37,-0.33863602129057374,-0.3386360212905743,-0.3386360212905732,1.9466934694528961,-0.9307854055811776
Q96QU6,-0.8411456707893751,1.4729589597152535,0.9393606862325199,-0.8411456707893751,-0.7300283043690236
Q4AC99,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q96AP0,1.9345257519382428,0.006453168694360313,-0.6195207548152895,-0.6428872212899408,-0.6785709445273732
P12821,1.9978548050655172,-0.4569827819111837,-0.4763993496715565,-0.4763993496715566,-0.5880733238112194
Q9BYF1,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q8TDN7,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q5QJU3,1.9925654564810606,-0.5295168097274627,-0.5118371720209685,-0.34347715537033296,-0.6077343193622965
Q9NUN7,-1.4221235198741162,0.9333641024490729,-0.5263449212765395,-0.30304599284219585,1.3181503315437781
P22303,-0.3657072926546401,-0.3657072926546406,-0.3657072926546396,1.9622328105179434,-0.8651109325540242
Q9UKV3,-1.5967240369528666,0.4897429966221307,1.2478752906052955,0.49678554815166787,-0.6376797984262256
P53396,-1.14633751874505,0.6129760322153034,-0.5356326787575422,1.6417220028348658,-0.5727278375475753
Q8TDX5,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q9NRP4,-1.5205359012712654,1.2420012356750325,-0.321167665837907,0.9565220843602403,-0.3568197529261004
P21399,-0.8985560848469967,1.6718582548223058,-0.8094908758059981,0.6270100486150606,-0.5908213427843719
Q99798,-0.47306494733330007,1.9607863766195408,-0.8238875785531258,-0.204641813730303,-0.4591920370028127
Q86TX2,-0.8526531655957772,1.2452552273162443,-0.7797824317099576,1.2033691305528742,-0.8161887605633842
Q8WXI4,-0.5051888010697339,1.9995083685784432,-0.5051888010697339,-0.46032361067377875,-0.5288071557651973
Q8WYK0,0.20840861320800366,0.20840861320800166,1.2161519205992632,0.20840861320800366,-1.8413777602232722
Q9NPJ3,-1.1471953581934218,1.6452445617381541,0.01536436711772978,0.39332411053579475,-0.9067376811982574
P49753,-0.7641382531694739,1.0174487714818181,-0.8570120388451049,1.4118492579637907,-0.808147737431031
Q8N9L9,-0.8206383057850897,1.0415856020162872,-0.8206383057850897,1.3926378735183373,-0.7929468639644449
Q3I5F7,-0.6403258658431139,1.9721287739116085,-0.6403258658431139,-0.18510941383127608,-0.5063676283941051
O00154,-0.22756580036172647,-0.5349503533159611,-0.8594152264318865,1.952919431166442,-0.33098805105686835
O14734,1.7282328440670458,0.5069611801226792,-0.7040122801516496,-0.9757212378571108,-0.5554605061809642
Q9Y305,-0.7913572343977668,-0.20558550421437852,1.9498513800405042,-0.28209578048123946,-0.6708128609471188
Q15067,-0.718811087716865,1.9773663299633228,-0.48856149481332944,-0.2468022690002703,-0.5231914784328576
Q99424,-0.3439785495985442,1.989263723307691,-0.5986160244756699,-0.4273937131173728,-0.6192754361161051
O15254,-0.041543475211181374,1.8905558941663174,-0.7686294361545585,-0.18687318886377785,-0.8935097939367995
Q9NUZ1,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
P24666,-1.1951814669856975,-0.22771807608199507,-0.39215568477641216,1.8345354126041524,-0.019480184760047693
P11117,-0.6652642400303226,0.3974223387278169,-0.5427324125624677,1.77940599182674,-0.9688316779617654
P13686,-0.048831512115676726,1.6515558764126812,-0.04883151211567531,-0.048831512115676726,-1.5050613400656567
Q9NPH0,-0.2964085612708023,1.9598605529244904,-0.62695489386699,-0.2528686117353273,-0.783628486051371
Q8TE99,-0.8874131092302041,-0.02471294509936243,-0.9357497167036747,1.8264170484378601,0.021458722595380966
P15309,-0.6407441066490839,-0.576611421517411,1.9880216405592492,-0.44767520342828143,-0.3229909089644729
Q9BZG2,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
P10323,1.9668314366372583,-0.37463678928461874,-0.37463678928461785,-0.3746367892846183,-0.8429210687834039
Q8NEB7,-0.7054497066764833,-0.4882041226595126,1.9402689418431607,-0.7054497066764833,-0.041165405830680936
Q96QF7,-1.3816930384993882,-0.6311125059372406,1.1975106543627185,1.0881754407907687,-0.27288055071685763
P26436,-0.5338344055428416,-0.5196434319466343,-0.5338344055428416,1.9978638029631801,-0.4105515599308627
Q96GR2,-0.5331339455138722,1.9973972098216204,-0.5575094990801187,-0.4072545160450332,-0.4994992491825966
Q5FVE4,-0.23955121548916752,1.8708846477450156,-0.23955121548916664,-0.23955121548916752,-1.1522310012775194
Q96CM8,-0.6187239772622549,1.8734364800429553,0.19415604877761067,-0.8247083603692602,-0.6241601911890509
Q4G176,1.3564056632841661,1.0791579869056305,-0.7566907265718553,-0.7566907265718557,-0.9221821970460841
P33121,-0.8661226536766341,-0.7469731092428517,1.8449875828116746,-0.47719141791850495,0.24529959802631585
O95573,-0.7536316600097632,1.3163853957738665,-0.799545446674105,1.1263295666555626,-0.8895378557455599
O60488,-0.9317487141310388,-0.9292405193083719,1.3022954749107747,1.1208673867708663,-0.5621736282422307
Q9ULC5,1.7759633998453705,-0.773685260250789,0.44578595041218266,-0.7339113797959785,-0.7141527102107866
Q9UKU0,-0.7096265463636563,1.8553151863500246,-0.7586956630174381,0.25580009107176477,-0.6427930680406955
Q08AH1,0.4100229872639848,0.7522819829051716,0.4100229872639871,0.4100229872639848,-1.982350944697133
Q08AH3,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q68CK6,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q53FZ2,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
P0C7M7,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q6NUN0,-0.581924788407655,-0.3308669411169613,1.991577977114729,-0.581924788407655,-0.4968614591824578
Q9NUB1,-0.5067161624503586,1.9976083044957142,-0.4362501730058415,-0.5836713955384055,-0.47097057350110844
Q9NR19,-0.7940306510772851,0.35969023294732433,-0.10692171829167757,-1.1580437823881156,1.6993059188097546
Q9H6R3,-0.44359258539175905,1.9914683795007997,-0.6101865271559846,-0.3563254505969989,-0.581363816356057
P68133,-0.41793058208830325,-0.28268143969103066,-0.4179305820883028,1.9637623988139965,-0.8452197949463611
P62736,1.9593354181013327,-0.262840104975407,-0.5589738579691576,-0.3113792070429303,-0.8261422481138376
P60709,-0.8622459788479877,-0.5226769214623386,1.9193599049188605,-0.5470280868198085,0.0125910822112732
Q562R1,-0.38381573366063704,-0.3838157336606375,-0.3838157336606366,1.9712774546039207,-0.8198302536220099
P68032,-0.5782700463129625,-0.5630160397208294,-0.5782700463129624,1.9857851265299757,-0.26622899418322205
P63261,-1.7841340489916642,0.18411708939086513,0.5989588247024479,1.1799244693363338,-0.17886633443798297
P63267,1.999195809289883,-0.4510937078310155,-0.5040812747756347,-0.5040812747756347,-0.5399395519075983
Q5JWF8,-0.05293322206978998,1.657212489127228,-0.05293322206978858,-0.05293322206978998,-1.4984128229178595
O96019,-1.0649941176909221,0.09145430451919101,0.7887286229233683,-1.176107946551576,1.360919136799938
O94805,1.990831328579843,-0.3500403534408037,-0.49422986530428303,-0.49422986530428314,-0.6523312445304724
Q9Y615,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q9Y614,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q9H568,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q8TC94,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
P12814,0.8884413778715963,-0.45914533533332424,-0.9581328847001134,1.477267268128576,-0.9484304259667354
P35609,0.8095721818292378,-0.9872452885371963,-1.0650440540552601,1.476767200505113,-0.23405003974189534
Q08043,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
O43707,1.9923853177449633,-0.4533372444165413,-0.522032664688222,-0.6411874215941366,-0.375827987046063
Q9NZ32,-0.7040654606105967,0.09587472311732248,-1.1262921540850528,1.7952367037780874,-0.06075381219976136
P61163,-0.38022416389956765,1.6682708738213594,-1.2228994942825417,0.503475188362646,-0.5686224040018961
P42025,1.6656520130048205,-0.05577653408680823,-1.1636981677458589,0.39689595216672047,-0.843073263338872
P61160,-1.1997283158810894,-0.5514560209254219,1.7110598673488553,0.42504209156229705,-0.3849176221046407
P61158,-0.9895418401913382,-0.5898166270096751,1.9027417096926857,-0.15147109172894316,-0.17191215076272934
Q9P1U1,0.1156681932675652,-0.38407871528861337,-1.107962095958324,1.8423794496048966,-0.46600683162552475
Q9C0K3,-0.2700804613375229,-0.1454144522501169,-0.6387006915105078,1.931075797611743,-0.8768801925135952
Q9H9F9,-0.8073311395117709,-0.5811335180896358,-0.4706079137312681,1.944660180597432,-0.08558760926475673
Q9GZN1,-0.9913798176296125,-0.45947150642912127,-0.7655511812464811,1.7261670074104791,0.4902354978947355
Q9H981,-1.5512675504109665,0.536424845114462,-0.2325311683690207,1.4821086973826552,-0.23473482371712986
Q8TDG2,-0.16916118712262987,-0.16916118712263095,1.8005746248827714,-0.16916118712262987,-1.293091063514884
Q8TDY3,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q04771,1.9532467873756318,-0.34325031456772154,-0.6106477953105973,-0.187611372642113,-0.8117373048551993
P36896,-0.9484934576995037,0.25214018301627794,-0.5647830968305347,1.8394050375625368,-0.5782686660487757
Q8NER5,-1.0858287913534042,-0.036339719247414956,-1.0858287913534042,0.7854040387953709,1.422593263158852
P27037,-0.7830990049269331,-0.2884965516992881,-0.7186289170496335,1.9402548908919426,-0.15003041721608776
Q13705,-1.0463855152626487,0.9916903621523192,-1.2909297576571428,1.0910078281576414,0.25461708260982974
P37023,1.999969106780706,-0.496404509243108,-0.49640450924310797,-0.496404509243108,-0.5107555790513827
Q03154,0.5282532539245364,1.7217448593165265,-0.5693558195127514,-0.7400768697506026,-0.9405654239777088
Q96HD9,-0.4641227802654669,-0.5074128007259563,1.9995115791904958,-0.532808370303838,-0.49516762789523394
P07311,-0.5212765539996045,-0.4842777277407233,-0.6440584098647749,1.9906372909216798,-0.3410245993165771
P14621,-0.9927419058092273,1.0921830943567332,-1.2690033880421303,1.098245864237465,0.07131633525715965
P00813,-0.8938630779206592,1.516603260962625,-1.2032742118312,-0.08692301637144925,0.6674570451606833
Q96M93,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q8NCV1,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q6DHV7,-1.091481163942613,1.6689487999592816,-0.8552403480900456,0.4947401736960399,-0.2169674616226629
O14672,-0.9362077570811113,-0.7515935445943729,1.7917006015489974,-0.4660955188386923,0.3621962189651801
O75078,-0.34194625618658275,1.7280182307253584,-0.3419462561865818,0.2637485851852451,-1.3078743035374398
O43184,-1.003232891888626,1.1113565988119267,-1.0032328918886257,-0.3744319685504585,1.2695411535157826
Q13444,1.9449954690869682,-0.042393863721090976,-0.559805115768448,-0.6599437332018241,-0.6828527563956053
P78536,-0.6454959854347608,-0.40672605362945713,1.993172235057828,-0.435263907936046,-0.5056862880575639
Q9Y3Q7,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q9H013,-0.7786604528863864,-0.7759593987558822,-0.7786604528863863,0.6854103111523697,1.647869993376285
Q99965,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
O43506,-0.9045439849582274,1.8317420703978458,-0.9045439849582272,0.052173902319412664,-0.07482800280080434
Q9UKJ8,-0.7536704630768373,0.45947530501005385,-0.7536704630768373,1.7696922035264964,-0.721826582382876
Q9P0K1,-0.6430833424501369,-0.43829229645121837,-0.6567140368774446,1.9764274480965454,-0.23833777231774633
O75077,-0.6446311885264422,-0.36415956708697045,-0.7274163548655614,1.967079515375386,-0.23087240489641145
Q9UKQ2,-0.5423594040726553,-0.5244558747953333,1.9973146873484635,-0.5308689747233419,-0.39963043375713314
Q9UKF5,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q9UKF2,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q8TC27,-0.40540436751294384,-0.46047288552648524,-1.4109459942415976,1.281382551017848,0.9954406962631792
Q9BZ11,0.5822859582609716,0.4325974962731696,-1.1419330685482814,1.3208474652327973,-1.1937978512186582
Q6NVV9,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q9H2U9,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
P78325,0.19982383910410836,0.1998238391041064,1.2333213586657419,0.19982383910410836,-1.832792875978073
Q13443,-0.8416408182180622,-0.45246472195786064,1.9651302091465084,-0.3308962534047352,-0.34012841556584994
O15204,0.49999999999999856,0.4999999999999961,0.500000000000001,0.49999999999999856,-2.0000000000000013
Q9UHI8,-0.08429659254356255,-0.7819381137610586,-1.0173259498188536,0.05504067914826821,1.828519976975206
